TECTONIC_SETTING,LOCATION,LATITUDE,LONGITUDE,LAND_SEA,SAMPLE_NAME,ROCK_NAME,ROCK_TYPE,SIO2_WT,TIO2_WT,AL2O3_WT,FE2O3_WT,FEO_WT,FEOT_WT,CAO_WT,MGO_WT,MNO_WT,K2O_WT,NA2O_WT,P2O5_WT,LI_PPM,BE_PPM,B_PPM,C_PPM,CO2_PPM,F_PPM,NA_PPM,MG_PPM,AL_PPM,P_PPM,S_PPM,CL_PPM,K_PPM,CA_PPM,SC_PPM,TI_PPM,V_PPM,CR_PPM,MN_PPM,FE_PPM,CO_PPM,NI_PPM,CU_PPM,ZN_PPM,GA_PPM,GE_PPM,AS_PPM,SE_PPM,BR_PPM,RB_PPM,SR_PPM,Y_PPM,ZR_PPM,NB_PPM,MO_PPM,RU_PPM,RH_PPM,PD_PPM,AG_PPM,CD_PPM,IN_PPM,SN_PPM,SB_PPM,TE_PPM,I_PPM,CS_PPM,BA_PPM,LA_PPM,CE_PPM,PR_PPM,ND_PPM,SM_PPM,EU_PPM,GD_PPM,TB_PPM,DY_PPM,HO_PPM,ER_PPM,TM_PPM,YB_PPM,LU_PPM,HF_PPM,TA_PPM,W_PPM,RE_PPM,OS_PPM,IR_PPM,PT_PPM,AU_PPM,HG_PPM,TL_PPM,PB_PPM,BI_PPM,TH_PPM,U_PPM
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / EL SALVADOR / BOQUERON,13.74,-89.29,SAE,s_B-17 [4231],ANDESITE [4231],VOL,55.6,1.07,16.4,3.38,6.55,,7.68,3.01,0.2,1.8,3.74,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / EL SALVADOR / BOQUERON,13.74,-89.29,SAE,s_B-18 [4231],ANDESITE [4231],VOL,54.9,2.3,16.8,2.98,6.86,,8.05,2.92,0.21,1.52,3.74,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / EL SALVADOR / BOQUERON,13.74,-89.29,SAE,s_B-19 [4231],ANDESITE [4231],VOL,59,1.9,15.1,2,7.57,,5.4,2.03,0.23,2.35,3.86,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / EL SALVADOR / BOQUERON,13.74,-89.29,SAE,s_B-20 [4231],ANDESITE [4231],VOL,58.9,1.2,14.7,6.74,3.25,,5.44,2,0.22,2.23,4.4,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / EL SALVADOR / BOQUERON,13.74,-89.29,SAE,s_B-22 [4231],ANDESITE [4231],VOL,56.7,1.15,16.6,3.32,6.19,,7.18,2.47,0.21,1.78,3.98,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / EL SALVADOR / BOQUERON,13.74,-89.29,SAE,s_B-23 [4231],BASALT [4231],VOL,51.7,1.11,18.3,3.46,5.71,,9.16,4.79,0.17,0.92,3.28,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / EL SALVADOR / BOQUERON,13.74,-89.29,SAE,s_B-24 [4231],ANDESITE [4231],VOL,56.7,1.22,15.3,1.31,9.21,,6.81,2.87,0.23,1.92,3.97,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / NICARAGUA / APOYEQUE,12.24,-86.34,SAE,s_FTP-11 [20390],KIMBERLITE [20390],VOL,41.42,1.14,4.25,,,8.03,7.5,27.85,0.14,0.99,0.44,0.38,,,,,,,,,,,,,,,12,,119,1090,,,73,1000,60,70,8,,,,,96,576,9,109,86,,,,,,,,,,,,,1207,69.6,124,12.9,46,6.6,1.69,4.5,0.6,2.5,0.4,1.1,0.13,0.8,0.11,2.4,5.7,,,,,,,,,8,,10.2,1.5
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / NICARAGUA / APOYEQUE,12.24,-86.34,SAE,s_FTP-12 [20390],KIMBERLITE [20390],VOL,41.03,1.17,4.19,,,8.18,7.08,28.91,0.14,0.88,0.41,0.39,,,,,,,,,,,,,,,11,,106,1150,,,79,1130,100,90,8,,,,,90,593,10,114,90,,,,,,,,,,,,,1134,70.5,125,13.1,45.8,6.7,1.71,4.5,0.5,2.5,0.4,1,0.13,0.7,0.1,2.5,5.7,,,,,,,,,7,,10.7,1.7
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / NICARAGUA / APOYEQUE,12.24,-86.34,SAE,s_FTP-13 [20390],KIMBERLITE [20390],VOL,40.52,1.25,4.42,,,7.98,7.87,27.83,0.14,0.69,0.41,0.43,,,,,,,,,,,,,,,11,,95,1150,,,76,1050,70,90,8,,,,,71,847,9,119,97,,,,,,,,,,,,,845,78.3,139,14.6,51.7,7.3,1.9,4.9,0.6,2.7,0.4,1.1,0.13,0.8,0.11,2.7,6.4,,,,,,,,,10,,12.3,2
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / NICARAGUA / APOYEQUE,12.24,-86.34,SAE,s_CB006 [20327],RHYODACITE [20327],VOL,70.57214977,0.315523769,14.84013462,,,3.30248212,3.807320151,0.736222129,0.10517459,2.334875894,3.901977282,8.41E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / NICARAGUA / APOYEQUE,12.24,-86.34,SAE,s_CB019 [20327],RHYODACITE [20327],VOL,70.20739025,0.326350142,15.22265502,,,3.52668702,3.547741868,0.810611643,0.105274239,2.421307506,3.737235498,9.47E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / NICARAGUA / APOYEQUE,12.24,-86.34,SAE,s_CB020 [20327],RHYODACITE [20327],VOL,70.59378934,0.325220311,15.24339068,,,3.262694083,3.157784305,0.870751154,0.104909778,2.423415862,3.923625682,9.44E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / NICARAGUA / APOYEQUE,12.24,-86.34,SAE,s_CB022 [20327],RHYODACITE [20327],VOL,70.77068657,0.325938387,15.08779308,,,3.406581853,3.143728315,0.809588897,0.105141415,2.49185154,3.774576806,8.41E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / NICARAGUA / APOYEQUE,12.24,-86.34,SAE,s_N04-542 [20327],RHYODACITE [20327],VOL,70.86148649,0.337837838,15.38217905,,,3.357263514,3.040540541,1.087415541,0.105574324,2.195945946,3.55785473,0.073902027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / NICARAGUA / APOYEQUE,12.24,-86.34,SAE,s_N02-008 [20327],RHYODACITE [20327],VOL,71.01525513,0.326144135,14.98158864,,,3.345607575,3.082588112,0.736454498,0.105207785,2.493424513,3.819042609,0.094687007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / NICARAGUA / APOYEQUE,12.24,-86.34,SAE,s_N02-019 [20327],RHYODACITE [20327],VOL,70.91858038,0.313152401,14.83298539,,,3.319415449,3.100208768,0.772442589,0.104384134,2.536534447,3.997912317,0.104384134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / NICARAGUA / APOYEQUE,12.24,-86.34,SAE,s_N02-199 [20327],RHYODACITE [20327],VOL,70.95352984,0.325186195,14.71729781,,,3.241372076,3.07353404,0.849680059,0.104898773,2.49659079,4.143501521,9.44E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / NICARAGUA / APOYEQUE,12.24,-86.34,SAE,s_CB017 [20327],RHYODACITE [20327],VOL,70.84031852,0.3248114,14.89941324,,,3.363369656,3.080469405,0.775356245,0.104777871,2.525146689,3.992036882,9.43E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / NICARAGUA / APOYEQUE,12.24,-86.34,SAE,s_CB018 [20327],RHYODACITE [20327],VOL,70.81925676,0.327280405,15.12880068,,,3.420608108,3.177787162,0.760135135,0.105574324,2.502111486,3.673986486,8.45E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / NICARAGUA / APOYEQUE,12.24,-86.34,SAE,s_CB087 [20327],RHYODACITE [20327],VOL,71.93240265,0.31489451,14.6635877,,,3.201427522,2.876036528,0.619292537,0.104964837,2.42468773,3.789230608,7.35E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / NICARAGUA / APOYEQUE,12.24,-86.34,SAE,s_CB007 [20327],RHYODACITE [20327],VOL,68.25964456,0.314260945,13.95752059,,,3.153446034,3.381014304,1.56046814,9.75E-02,2.459904638,6.686172518,0.130039012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / NICARAGUA / APOYEQUE,12.24,-86.34,SAE,s_CB011 [20327],RHYODACITE [20327],VOL,69.16852976,0.319386777,14.21271159,,,3.460023422,5.440221441,0.777174492,0.127754711,2.68284893,3.683594166,0.127754711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / NICARAGUA / APOYEQUE,12.24,-86.34,SAE,s_CB036 [20327],RHYODACITE [20327],VOL,70.57519789,0.327176781,15.15567282,,,3.482849604,3.2823219,0.981530343,0.137203166,2.596306069,3.335092348,0.126649077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / NICARAGUA / APOYEQUE,12.24,-86.34,SAE,s_CB037 [20327],RHYODACITE [20327],VOL,71.82934575,0.307008257,14.86343426,,,3.027736608,2.97480415,0.603430023,0.105864916,2.667795892,3.504128732,0.116451408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / NICARAGUA / APOYEQUE,12.24,-86.34,SAE,s_CB082 [20327],RHYODACITE [20327],VOL,70.0130509,0.361409497,15.13904226,,,3.493625138,2.991667503,0.773014758,0.130508985,2.208613593,4.788675836,0.100391527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / NICARAGUA / APOYEQUE,12.24,-86.34,SAE,s_CB078 [20327],RHYODACITE [20327],VOL,69.76252767,0.362245925,15.22439123,,,3.622459247,3.058965587,0.825115717,0.130811028,2.173475548,4.729321795,0.110686255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / NICARAGUA / APOYEQUE,12.24,-86.34,SAE,s_CB081 [20327],RHYODACITE [20327],VOL,67.06501924,0.546890824,15.80919587,,,4.618189184,3.686449261,1.164674904,0.162041726,2.025521572,4.719465262,0.202552157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / NICARAGUA / APOYEQUE,12.24,-86.34,SAE,s_CB039 [20327],RHYODACITE [20327],VOL,64.50025113,0.693119036,15.97187343,,,5.976896032,4.379708689,1.577096936,0.190858865,1.788046208,4.681064792,0.241084882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / NICARAGUA / APOYEQUE,12.24,-86.34,SAE,s_CB083 [20327],RHYODACITE [20327],VOL,64.51158107,0.684793555,16.09264854,,,5.760322256,4.360523666,1.530715005,0.181268882,1.782477341,4.853977845,0.241691843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / NICARAGUA / APOYEQUE,12.24,-86.34,SAE,s_CB041 [20327],RHYODACITE [20327],VOL,62.87098728,0.595598627,16.19220674,,,6.874621442,5.39067232,2.160306885,0.161518272,1.57480315,4.01776701,0.161518272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / NICARAGUA / APOYEQUE,12.24,-86.34,SAE,s_CB043 [20327],RHYODACITE [20327],VOL,67.18444604,0.462915338,15.66711244,,,4.937763605,4.135377019,1.327023969,0.144018105,1.995679457,4.011932929,0.133731098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / NICARAGUA / APOYEQUE,12.24,-86.34,SAE,s_CB096 [20327],ANDESITE [20327],VOL,62.82643632,0.602651667,16.15106468,,,6.809963841,5.443953395,2.129369225,0.150662917,1.607071113,4.067898755,0.210928084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / NICARAGUA / APOYEQUE,12.24,-86.34,SAE,s_CB087 [20327],ANDESITE [20327],VOL,62.42838476,0.623178209,16.15237712,,,7.136395618,5.548296311,2.321841391,0.160820183,1.557945522,3.909940698,0.160820183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / NICARAGUA / APOYEQUE,12.24,-86.34,SAE,s_CB086 [20327],ANDESITE [20327],VOL,62.2175354,0.642763885,16.05905393,,,7.251180074,5.704529477,2.390278196,0.160690971,1.616952897,3.796324194,0.160690971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / NICARAGUA / APOYEQUE,12.24,-86.34,SAE,s_803 [20327],RHYODACITE [20327],VOL,65.74624609,0.473647083,16.05361282,,,5.351204273,4.63569485,1.592260405,0.141086365,1.844200343,4.041116598,0.12093117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / NICARAGUA / APOYEQUE,12.24,-86.34,SAE,s_804A [20327],RHYODACITE [20327],VOL,68.45454545,0.535353535,15.45454545,,,4.484848485,3.111111111,0.929292929,7.07E-02,2.060606061,4.747474747,0.151515152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / NICARAGUA / APOYEQUE,12.24,-86.34,SAE,s_804B [20327],RHYODACITE [20327],VOL,64.22251602,0.783077392,15.96664294,,,6.488355537,4.352689922,1.372927896,0.183057053,1.830570528,4.484897793,0.315264924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / NICARAGUA / APOYEQUE,12.24,-86.34,SAE,s_804C [20327],RHYODACITE [20327],VOL,65.73877963,0.645486636,16.1674231,,,5.395864851,3.993948563,1.200201715,0.161371659,1.845688351,4.619263742,0.23197176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / NICARAGUA / APOYEQUE,12.24,-86.34,SAE,s_804D [20327],RHYODACITE [20327],VOL,67.71526517,0.554547288,15.58782013,,,4.759023997,3.367614438,0.826779593,0.141157491,2.036700948,4.849768098,0.161322847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / NICARAGUA / APOYEQUE,12.24,-86.34,SAE,s_804E [20327],RHYODACITE [20327],VOL,64.89609731,0.689305626,15.74252408,,,5.960466295,4.368981247,1.550937658,0.182463254,2.118601115,4.267612772,0.223010644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / NICARAGUA / APOYEQUE,12.24,-86.34,SAE,s_804F [20327],RHYODACITE [20327],VOL,65.99371005,0.649284772,16.07994319,,,5.336309222,4.007304454,1.207263873,0.172466268,1.826113422,4.494268033,0.233336715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / NICARAGUA / APOYEQUE,12.24,-86.34,SAE,s_674 [20327],RHYODACITE [20327],VOL,62.99838905,0.594039468,16.35118808,,,6.755940395,5.467176802,2.074103907,0.161095449,1.600886025,3.836085381,0.161095449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / NICARAGUA / APOYEQUE,12.24,-86.34,SAE,s_550 [20327],RHYODACITE [20327],VOL,65.18198271,0.683691936,15.65453449,,,5.901870099,4.192640257,1.568469737,0.170922984,1.849989946,4.574703398,0.22119445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / NICARAGUA / APOYEQUE,12.24,-86.34,SAE,s_868 [20327],RHYODACITE [20327],VOL,63.26021934,0.73778664,16.38085743,,,6.620139581,4.845463609,1.655034895,0.179461615,1.645064806,4.43668993,0.239282154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / NICARAGUA / APOYEQUE,12.24,-86.34,SAE,s_462 A [20327],RHYODACITE [20327],VOL,67.28332998,0.532877539,15.79529459,,,4.604866278,3.659762719,1.13613513,0.140760105,1.980695757,4.665192037,0.201085864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / NICARAGUA / APOYEQUE,12.24,-86.34,SAE,s_462 B [20327],RHYODACITE [20327],VOL,67.19879518,0.532128514,15.8935743,,,4.548192771,3.694779116,1.084337349,0.15060241,1.937751004,4.769076305,0.190763052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / NICARAGUA / APOYEQUE,12.24,-86.34,SAE,s_078 [20327],ANDESITE [20327],VOL,60.38569707,0.863800723,16.1309763,,,8.276416231,5.685014062,2.360385697,0.200883889,1.456408196,4.379268783,0.261149056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / NICARAGUA / APOYEQUE,12.24,-86.34,SAE,s_082 [20327],ANDESITE [20327],VOL,60.0304414,0.882800609,16.42820903,,,8.614916286,5.854895992,2.374429224,0.192795535,1.258244546,4.129883308,0.233384069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-NORTHWESTERN SEGMENT / NICARAGUA / APOYEQUE,12.24,-86.34,SAE,s_833 [20327],ANDESITE [20327],VOL,60.85552865,0.857546408,16.20258273,,,8.222356739,5.710250202,2.179176755,0.191686844,1.42251816,4.106133979,0.252219532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
