Year,SAMPLE_NAME,UNIQUE_ID,LOCATION,LAND_SEA,ROCK_TYPE,ROCK_NAME,LATITUDE,LONGITUDE,SIO2_WT,TIO2_WT,AL2O3_WT,FE2O3_WT,FEOT_WT,FEO_WT,CAO_WT,MGO_WT,MNO_WT,K2O_WT,NA2O_WT,P2O5_WT,LI_PPM,BE_PPM,B_PPM,F_PPM,K_PPM,SC_PPM,TI_PPM,V_PPM,CR_PPM,CO_PPM,NI_PPM,CU_PPM,ZN_PPM,GA_PPM,GE_PPM,AS_PPM,RB_PPM,SR_PPM,Y_PPM,ZR_PPM,NB_PPM,MO_PPM,AG_PPM,CD_PPM,IN_PPM,SN_PPM,SB_PPM,CS_PPM,BA_PPM,LA_PPM,CE_PPM,PR_PPM,ND_PPM,SM_PPM,EU_PPM,GD_PPM,TB_PPM,DY_PPM,HO_PPM,ER_PPM,TM_PPM,YB_PPM,LU_PPM,HF_PPM,TA_PPM,W_PPM,TL_PPM,PB_PPM,BI_PPM,RA226(PPQ),TH_PPM,TH232_PPM,PA(PPT),U_PPM,U238_PPM,CO2_PPM,H2O_PPM,OH_PPM
2019,samp. 160501_VT_57-A,,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,SUBAERIAL,VOLCANIC ROCK,ANDESITE,10.02,-83.76,58.197,1.530133282,14.255,,6.595344271,,6.061031509,2.88,0.131659679,3.247,3.356,0.821,,,,,,40.66821084,,232.5229342,5.161703212,21.36648299,0,156.1678373,73.8430856,35.71811164,1.824342753,,49.61567083,474.9420165,39.56687706,323.0603101,28.80441867,,,,,,,0.616083082,948.545699,63.80080733,107.9471411,14.33229587,57.45728277,10.31878582,2.455874887,9.31917906,1.258055025,7.068406418,1.406061377,3.648189717,0.522266123,3.687047788,0.538303175,7.487411244,1.581869626,,,5.039225047,,,10.83344431,,,2.732449547,,,,
2019,samp. 160501_VT_58-A2A,,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,SUBAERIAL,VOLCANIC ROCK,ANDESITE,10.02,-83.76,57.5174,2.228762846,14.6214,,7.620420935,,5.352742459,2.8439,0.147037433,3.5317,3.2567,0.7747,,,,,,48.1883602,,272.6130628,9.054145253,22.95286673,1.397444055,220.4512593,120.3410807,39.17273429,1.658934826,,73.75751426,338.6164582,45.12872021,452.0787252,41.38758623,,,,,,,1.027545363,1093.380726,68.88929517,120.4783585,15.35544565,63.43841208,10.73172239,2.728826636,10.73330138,1.405076936,7.645758154,1.673271724,4.256689847,0.551538658,3.953768473,0.682111526,10.85213842,2.148925826,,,7.833129782,,,13.39714657,,,3.438468764,,,,
2019,samp. 160501_SY_58-A1,,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,SUBAERIAL,VOLCANIC ROCK,ANDESITE,10.02,-83.76,57.2377,2.0489,14.5023,,9.3536,,5.4363,2.8073,0.1896,3.6403,3.2201,0.7511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,samp. 160501_SY_58-A2,,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,SUBAERIAL,VOLCANIC ROCK,ANDESITE,10.02,-83.76,57.5174,1.9385,14.6214,,9.3106,,5.5485,2.8439,0.1964,3.5317,3.2567,0.7747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,samp. 160501_SY_58-B,,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,SUBAERIAL,VOLCANIC ROCK,ANDESITE,10.02,-83.76,56.8363,2.0141,14.4758,,9.3332,,5.5125,2.8189,0.1512,3.6329,4.0297,0.6456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,samp. 160501_VT_26-A,,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,SUBAERIAL,VOLCANIC ROCK,DACITE,10.02,-83.76,63.546,1.594,14.066,,6.154,,3.613,1.53,0.16,2.318,5.252,0.767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,samp. 160501_SY_35-A,,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,SUBAERIAL,VOLCANIC ROCK,DACITE,10.02,-83.76,67.8471,1.2642,15.5983,,3.6023,,3.5753,0.6153,0.0708,3.4349,3.3048,0.2911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,samp. 160501_VT_116-A2A,,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,SUBAERIAL,VOLCANIC ROCK,DACITE,10.02,-83.76,64.0651,1.089050803,14.8547,,5.008351989,,5.411931851,1.1798,0.100764907,3.7532,4.7332,0.7538,,,,,,28.29240461,,154.9472516,4.547556806,20.02377987,0,18.28579225,74.08648948,37.01844477,1.154736816,,46.37329307,594.1971215,25.37908919,252.2908149,26.58180312,,,,,,,0.644947814,997.1074672,51.35097284,92.84302512,11.37544618,42.6703071,7.377668887,1.859083074,6.348044061,0.890382559,4.743459686,0.912790136,2.493677288,0.349549503,2.398765934,0.367353424,5.838606209,1.354215998,,,5.749533162,,,8.777123674,,,2.613344788,,,,
2019,samp. 160501_SY_116-A2,,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,SUBAERIAL,VOLCANIC ROCK,DACITE,10.02,-83.76,64.0651,1.6874,14.8547,,5.902,,2.9372,1.1798,0.088,3.7532,4.7332,0.7538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,samp. 160501_VT_79-A2A,,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,SUBAERIAL,VOLCANIC ROCK,DACITE,10.02,-83.76,63.8765,0.910296802,15.9493,,4.237167876,,5.133016484,1.4273,0.089880239,3.3601,3.788,0.5694,,,,,,31.56408692,,117.1597465,6.344111283,19.08599617,0,127.9998342,47.14353636,34.8167977,1.105197113,,42.80374002,565.1131648,24.44389312,235.3435018,23.62810197,,,,,,,0.574157322,906.2464186,47.86032785,83.50800558,10.56471357,40.24820935,7.076828263,1.721189913,6.10486383,0.80930717,4.494135483,0.880726645,2.291016237,0.30871898,2.364658662,0.344938875,5.333300832,1.206434893,,,4.682287953,,,8.218355886,,,2.247363895,,,,
2019,samp. 160501_SY_79-A1,,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,SUBAERIAL,VOLCANIC ROCK,DACITE,10.02,-83.76,62.8572,1.5444,15.3697,,5.8027,,3.7078,1.5127,0.1761,3.5076,3.3997,0.6478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,samp. 160501_SY_79-A2,,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,SUBAERIAL,VOLCANIC ROCK,DACITE,10.02,-83.76,63.8765,1.439,15.9493,,5.7074,,3.9597,1.4273,0.0659,3.3601,3.788,0.5694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,samp. 160501_VT_86-A,,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,SUBAERIAL,VOLCANIC ROCK,DACITE,10.02,-83.76,63.633,1.641,14.548,,5.301,,3.313,1.776,0.158,4.041,3.581,0.681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,samp. 160501_SY_87-A1,,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,SUBAERIAL,VOLCANIC ROCK,DACITE,10.02,-83.76,63.4606,1.5843,14.3226,,5.7763,,3.3351,1.6264,0.0985,3.8061,3.5532,0.5777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,samp. 160501_SY_87-A2,,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,SUBAERIAL,VOLCANIC ROCK,DACITE,10.02,-83.76,63.8721,1.5141,14.899,,5.7668,,3.5039,1.6274,0.0939,3.7274,3.559,0.7132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,samp. 160501_SY_87-A3,,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,SUBAERIAL,VOLCANIC ROCK,DACITE,10.02,-83.76,63.734,1.6167,14.5041,,6.4578,,3.4422,1.5449,0.1968,3.7044,3.5488,0.6487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,samp. 160501_SY_87-A4,,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,SUBAERIAL,VOLCANIC ROCK,DACITE,10.02,-83.76,63.6504,1.5869,14.8435,,6.4688,,3.6455,1.588,0.1899,3.4933,3.4729,0.8077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,samp. 160501_SY_87-A5,,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,SUBAERIAL,VOLCANIC ROCK,DACITE,10.02,-83.76,63.8327,1.4672,15.7712,,5.6576,,4.0981,1.4342,0.1581,3.0387,3.506,0.7537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,samp. 160501_VT_90-AA,,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,SUBAERIAL,VOLCANIC ROCK,DACITE,10.02,-83.76,63.5046,1.005299749,15.7961,,4.370213,,5.348355832,1.4929,0.09037363,3.7855,2.0008,0.6267,,,,,,26.6760152,,133.489297,4.357837946,18.77140085,0,4.682230249,55.39249124,28.34897955,1.195948762,,97.84745151,512.0573182,25.65169279,248.5714238,25.93524079,,,,,,,0.796445603,653.0854412,49.88795144,89.44948078,10.93350276,40.63209033,7.580505854,1.841547565,6.254625497,0.846114108,4.693867802,0.928798265,2.3861397,0.328293813,2.498121496,0.367046762,5.634559898,1.282972852,,,3.084982861,,,8.654443078,,,2.478170509,,,,
2019,samp. 160501_SY_90-A,,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,SUBAERIAL,VOLCANIC ROCK,DACITE,10.02,-83.76,63.5046,1.5146,15.7961,,6.139,,4.1417,1.4929,0.1984,3.7855,2.0008,0.6267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,samp. 160501_VT_47-A,,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,SUBAERIAL,VOLCANIC ROCK,DACITE,10.02,-83.76,64.46,1.032013097,15.104,,5.897486223,,6.36347433,1.146,0.127384226,3.905,3.468,0.482,,,,,,33.96541417,,149.6761077,18.12440187,25.53877829,1.187976789,89.55767611,70.44327517,35.0704938,1.269537064,,45.54909624,594.8017179,29.89336365,250.6907074,24.56572344,,,,,,,0.627992421,943.8119007,49.77422695,91.02964986,11.34104776,42.86945436,7.823157317,1.952122836,7.169515187,1.006470852,5.292593313,1.04919156,2.73195809,0.376975456,2.797126988,0.409439035,5.979345394,1.29964161,,,5.49990193,,,8.626417397,,,2.525533464,,,,
2019,samp. 160501_VT_107-A,,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,SUBAERIAL,VOLCANIC ROCK,RHYOLITE,10.02,-83.76,70.999,0.699815797,14.099,,4.716243266,,5.067781332,0.302,0.106032986,4.922,3.246,0.311,,,,,,30.18002423,,88.4456772,9.837593509,23.10182733,1.784910673,38.3008378,69.98674786,33.37977195,1.244569026,,43.99833266,591.641093,22.75510573,205.5528588,20.89186161,,,,,,,0.603569283,875.448046,44.99852939,84.65636975,10.1060925,38.29234944,6.64250198,1.544528902,5.702848463,0.743449987,4.374028852,0.811287952,2.072567509,0.282928301,2.28727115,0.288130448,4.802649113,1.087443614,,,5.067521556,,,7.694445086,,,2.319322064,,,,
2019,samp. 160501_VT_108-A,,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,SUBAERIAL,VOLCANIC ROCK,RHYOLITE,10.02,-83.76,69.281,1.081,15.367,,2.821,,2.31,0.385,0.044,4.012,2.76,0.391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,samp. 160501_SY_108-A,,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,SUBAERIAL,VOLCANIC ROCK,DACITE,10.02,-83.76,67.4577,1.2895,14.7379,,4.6928,,2.261,1.0124,0.0758,4.3887,3.4177,0.2927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,samp. 160501_SY_108-B1,,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,SUBAERIAL,VOLCANIC ROCK,DACITE,10.02,-83.76,67.6461,1.2612,14.7791,,4.6343,,2.2092,1.0062,0.1401,4.4314,3.6739,0.381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,samp. 160501_SY_108-B2,,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,SUBAERIAL,VOLCANIC ROCK,DACITE,10.02,-83.76,68.0948,1.293,14.8573,,4.59,,2.2622,0.9838,0.1562,4.3422,3.4917,0.1846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,samp. 160501_SY_108-B3,,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,SUBAERIAL,VOLCANIC ROCK,DACITE,10.02,-83.76,67.4339,1.2578,15.2559,,4.6426,,2.4019,0.9607,0.0873,4.0939,3.7273,0.2328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,samp. 160501_SY_108-B4,,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,SUBAERIAL,VOLCANIC ROCK,DACITE,10.02,-83.76,67.5437,1.2859,14.7258,,4.7614,,2.2353,0.9721,0.0735,4.2542,3.6119,0.2649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,samp. 160501_SY_108-B5,,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,SUBAERIAL,VOLCANIC ROCK,DACITE,10.02,-83.76,67.1785,1.2724,14.6147,,4.6156,,2.3911,1.0012,0.1217,4.2643,3.5512,0.2607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,samp. 160501_SY_108-B6,,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,SUBAERIAL,VOLCANIC ROCK,DACITE,10.02,-83.76,65.9717,1.1698,15.9035,,4.4243,,2.9977,0.8799,0.1011,3.9072,3.9142,0.2927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,samp. 160501_SY_108-B7,,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,SUBAERIAL,VOLCANIC ROCK,DACITE,10.02,-83.76,66.8003,1.4597,14.408,,5.0317,,2.346,1.0486,0.0826,4.2691,3.7113,0.3445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,samp. 160501_SY_108-B8,,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,SUBAERIAL,VOLCANIC ROCK,DACITE,10.02,-83.76,67.59,1.3063,14.599,,4.8473,,2.2489,1.0035,0.1194,4.4004,3.7619,0.3288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,samp. 160501_SY_108-B9,,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,SUBAERIAL,VOLCANIC ROCK,DACITE,10.02,-83.76,67.1842,1.2502,15.1756,,4.6453,,2.5936,0.9746,0.1011,3.9419,3.7886,0.2449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,samp. 160501_SY_108-B10,,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,SUBAERIAL,VOLCANIC ROCK,DACITE,10.02,-83.76,67.5776,1.2833,14.8062,,4.6117,,2.3551,1.0068,0.1194,4.3273,3.5766,0.2688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,samp. 160501_SY_108-B11,,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,SUBAERIAL,VOLCANIC ROCK,DACITE,10.02,-83.76,67.5671,1.2596,14.4492,,4.6472,,2.2981,1.0446,0.0367,4.2925,3.5764,0.2967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,samp. 160501_SY_108-B12,,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,SUBAERIAL,VOLCANIC ROCK,DACITE,10.02,-83.76,67.0133,1.2434,14.9092,,4.6564,,2.2845,1.0189,0.1146,4.362,3.7126,0.2082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,samp. 160501_SY_108-C1,,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,SUBAERIAL,VOLCANIC ROCK,DACITE,10.02,-83.76,67.6451,1.3051,14.6566,,4.5994,,2.3686,1.0069,0.0772,4.394,3.3767,0.3608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,samp. 160501_SY_108-C2,,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,SUBAERIAL,VOLCANIC ROCK,DACITE,10.02,-83.76,66.4086,1.1885,15.894,,4.4216,,2.8436,0.9308,0.1049,3.878,3.733,0.2908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,samp. 160501_SY_108-C3,,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,SUBAERIAL,VOLCANIC ROCK,DACITE,10.02,-83.76,66.3587,1.2318,15.3718,,4.4013,,2.608,0.9599,0.0934,4.2459,3.6186,0.2822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,samp. 160501_SY_108-C4,,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,SUBAERIAL,VOLCANIC ROCK,DACITE,10.02,-83.76,67.1793,1.3102,14.7592,,4.7244,,2.3298,0.971,0.0932,4.4073,3.6222,0.3573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,samp. 160501_VT_63-A,,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,SUBAERIAL,VOLCANIC ROCK,RHYOLITE,10.02,-83.76,71.575,0.700982509,14.541,,3.68852073,,7.570367678,0.194,0.074347798,4.601,3.4,0.212,,,,,,26.73494482,,125.3119628,10.91187258,18.69724153,0,30.53202457,23.85860451,26.03023682,0.957231885,,24.17567967,719.9342995,19.4867814,154.6917241,13.45896242,,,,,,,0.330008632,584.2618658,29.32601301,49.57535919,6.597840201,26.63001344,5.040975755,1.379345107,5.149829731,0.645630171,3.69208344,0.735325985,1.890661207,0.21931032,1.764923262,0.274838704,3.679456966,0.666669283,,,2.575400534,,,5.294397686,,,1.386182382,,,,
2019,samp. 160501_SY_63-A,,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,SUBAERIAL,VOLCANIC ROCK,RHYOLITE,10.02,-83.76,71.66,1.1,14.31,,2.73,,1.66,0.24,0.01,5.2,2.87,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,samp. 160501_SY_63-B,,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,SUBAERIAL,VOLCANIC ROCK,RHYOLITE,10.02,-83.76,70.85,1.12,13.5,,3.25,,1.6,0.6,0.06,4.91,3.51,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,samp. 160501_VT_68-A,,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,SUBAERIAL,VOLCANIC ROCK,RHYOLITE,10.02,-83.76,76.345,0.348354168,12.792,,1.494487882,,2.606365561,0.146,0.02941858,4.717,1.845,0.014,,,,,,31.2695964,,21.42625367,3.698774835,13.85371245,0,1.165803555,20.81940695,35.75617165,0.897497244,,114.6283459,165.6364573,21.44350622,362.0039736,29.10762622,,,,,,,1.628032037,1129.212778,47.3142315,78.83996949,8.848268731,30.48913161,4.894778463,0.706034453,4.267800904,0.613603438,3.543739993,0.728416688,2.162718532,0.316476736,2.260712894,0.387714473,8.963403565,2.198247256,,,8.216500384,,,25.25283526,,,6.898886315,,,,
2019,samp. 160501_VT_68-B,,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,SUBAERIAL,VOLCANIC ROCK,RHYOLITE,10.02,-83.76,76.345,0.366802018,12.792,,1.504508703,,2.836751602,0.146,0.026293999,4.717,1.845,0.014,,,,,,29.30921735,,28.7244315,4.004881592,14.24246443,0,6.706938355,28.98210906,34.25813104,0.84318783,,97.77834479,238.2553715,19.70950503,338.6454387,26.18372784,,,,,,,1.400647896,1063.344529,43.03540341,68.8042644,7.831994266,26.90800081,3.932878374,0.720165573,4.048186171,0.525896337,3.072978027,0.643651251,1.959820458,0.328348781,2.112357583,0.326604745,8.659395686,1.94482329,,,7.300084053,,,22.94631344,,,5.972855223,,,,
2019,samp. 160501_SY_68-A1,,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,SUBAERIAL,VOLCANIC ROCK,RHYOLITE,10.02,-83.76,75.37,0.45,13.1,,1.63,,0.87,0.16,0.06,5.05,2.14,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,samp. 160501_SY_68-A2,,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,SUBAERIAL,VOLCANIC ROCK,RHYOLITE,10.02,-83.76,75.19,0.48,13.45,,1.75,,0.86,0.16,0.12,5,1.81,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,samp. 160501_SY_68-A3,,CENTRAL AMERICAN VOLCANIC ARC / CENTRAL AMERICAN VOLCANIC ARC-SOUTHEASTERN SEGMENT / COSTA RICA / TURRIALBA,SUBAERIAL,VOLCANIC ROCK,RHYOLITE,10.02,-83.76,74.78,0.51,13.24,,1.78,,0.92,0.16,0.07,4.85,2.07,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
