TECTONIC_SETTING,LOCATION,LATITUDE,LONGITUDE,LAND_SEA,SAMPLE_NAME,ROCK_NAME,ROCK_TYPE,SIO2_WT,TIO2_WT,AL2O3_WT,FE2O3_WT,FEO_WT,FEOT_WT,CAO_WT,MGO_WT,MNO_WT,K2O_WT,NA2O_WT,P2O5_WT,LI_PPM,BE_PPM,B_PPM,C_PPM,CO2_PPM,F_PPM,NA_PPM,MG_PPM,AL_PPM,P_PPM,S_PPM,CL_PPM,K_PPM,CA_PPM,SC_PPM,TI_PPM,V_PPM,CR_PPM,MN_PPM,FE_PPM,CO_PPM,NI_PPM,CU_PPM,ZN_PPM,GA_PPM,GE_PPM,AS_PPM,SE_PPM,BR_PPM,RB_PPM,SR_PPM,Y_PPM,ZR_PPM,NB_PPM,MO_PPM,RU_PPM,RH_PPM,PD_PPM,AG_PPM,CD_PPM,IN_PPM,SN_PPM,SB_PPM,TE_PPM,I_PPM,CS_PPM,BA_PPM,LA_PPM,CE_PPM,PR_PPM,ND_PPM,SM_PPM,EU_PPM,GD_PPM,TB_PPM,DY_PPM,HO_PPM,ER_PPM,TM_PPM,YB_PPM,LU_PPM,HF_PPM,TA_PPM,W_PPM,RE_PPM,OS_PPM,IR_PPM,PT_PPM,AU_PPM,HG_PPM,TL_PPM,PB_PPM,BI_PPM,TH_PPM,U_PPM
CONVERGENT MARGIN,AEOLIAN ARC / ITALY / LIPARI,38.51,14.93,SAE,s_T17 [19952],"ANDESITE, BASALTIC [19952]",VOL,53.59,0.77,16.99,,,8.64,9.42,4.74,0.16,1.54,2.1,0.18,,,,,,,,,,,,,,,31,,264,52,,,32,26,,,,,,,,53.9,567,19.3,77.1,7,,,,,,,,,,,,1.8,342,21.8,44.3,5.42,21.8,4.9,1.32,4.31,0.64,3.67,0.72,2.27,0.31,2,0.31,3,0,,,,,,,,,0,,6.3,1.54
CONVERGENT MARGIN,AEOLIAN ARC / ITALY / LIPARI,38.51,14.93,SAE,s_A16 [19952],"ANDESITE, BASALTIC [19952]",VOL,54.1,0.81,17.26,,,7.8,8.89,4.42,0.14,1.56,2.49,0.23,,,,,,,,,,,,,,,27,,250,80,,,31.3,48,,,,,,,,55.2,531,20.1,79,6,,,,,,,,,,,,2.2,478,24,47.2,5.75,22.7,4.8,1.2,4.12,0.64,3.57,0.72,2.21,0.32,2.1,0.3,3,0,,,,,,,,,11,,5.3,1.67
CONVERGENT MARGIN,AEOLIAN ARC / ITALY / LIPARI,38.51,14.93,SAE,s_LIP84 [19952],"ANDESITE, BASALTIC [19952]",VOL,53.58,0.72,16.94,,,8.09,9.85,4.71,0.14,1.95,2.9,0.22,,,,,,,,,,,,,,,27,,261,40,,,24,37,,,,,,,,51.7,753,18.5,76.4,7,,,,,,,,,,,,2.1,474,24.7,48,5.7,23.7,4.7,1.32,4.2,0.67,3.41,0.71,2.07,0.32,1.9,0.3,3,0,,,,,,,,,0,,0,1.84
CONVERGENT MARGIN,AEOLIAN ARC / ITALY / LIPARI,38.51,14.93,SAE,s_LIP122 [19952],"ANDESITE, BASALTIC [19952]",VOL,55.18,0.83,16.27,,,8.41,8.84,4.17,0.15,1.61,2.01,0.21,,,,,,,,,,,,,,,29,,286,80,,,26.1,37,,,,,,,,55.3,545,21.3,76.7,6,,,,,,,,,,,,1.8,410,24.3,46.7,5.66,22.3,4.6,1.2,4.1,0.66,3.75,0.8,2.2,0.31,2,0.34,3,0,,,,,,,,,11,,5.1,1.6
CONVERGENT MARGIN,AEOLIAN ARC / ITALY / LIPARI,38.51,14.93,SAE,s_LIP105 [19952],"ANDESITE, BASALTIC [19952]",VOL,51.87,0.55,14.85,,,7.87,10.95,7.63,0.14,0.95,2.41,0.16,,,,,,,,,,,,,,,43,,261,170,,,33.2,68,,,,,,,,26,458,14.4,41.7,3,,,,,,,,,,,,0.9,266,12.5,24.7,3.19,12.9,3,0.86,2.76,0.45,2.57,0.54,1.63,0.25,1.5,0.3,0,0,,,,,,,,,0,,2.5,0.85
CONVERGENT MARGIN,AEOLIAN ARC / ITALY / LIPARI,38.51,14.93,SAE,s_A1 [19952],"ANDESITE, BASALTIC [19952]",VOL,52.12,0.68,17.29,,,8.61,10.11,5.84,0.17,1.22,2.22,0.15,,,,,,,,,,,,,,,33,,250,80,,,30.3,42,,,,,,,,41.6,456,17.8,63.8,5,,,,,,,,,,,,1.6,287,16.3,31.8,3.98,16.1,3.5,0.97,3.06,0.56,2.99,0.63,1.8,0.25,1.8,0.36,0,0,,,,,,,,,0,,6.2,1.2
CONVERGENT MARGIN,AEOLIAN ARC / ITALY / LIPARI,38.51,14.93,SAE,s_LIP114 [19952],"ANDESITE, BASALTIC [19952]",VOL,53.96,0.69,15.13,,,8.31,10.14,5.86,0.32,1.37,2.28,0.18,,,,,,,,,,,,,,,34,,278,110,,,39,50,,,,,,,,33,512,17.4,58.1,4,,,,,,,,,,,,0.9,296,17.9,35.5,4.35,17.6,3.9,1.03,3.43,0.57,3.21,0.68,1.88,0.26,1.8,0.34,0,0,,,,,,,,,0,,4.5,1.27
CONVERGENT MARGIN,AEOLIAN ARC / ITALY / LIPARI,38.51,14.93,SAE,s_T9 [19952],ANDESITE [19952],VOL,54.83,0.68,17.21,,,7.65,8.93,4.43,0.14,1.1,2.98,0.14,,,,,,,,,,,,,,,23,,217,80,,,23.9,63,,,,,,,,102,417,23.9,121,10,,,,,,,,,,,,4.4,600,30.3,59.4,7.13,27.6,5.6,1.13,4.75,0.78,4.58,0.87,2.5,0.35,2.5,0.38,4,0,,,,,,,,,19,,8.3,2.66
CONVERGENT MARGIN,AEOLIAN ARC / ITALY / LIPARI,38.45,14.93,SAE,s_LIP211 [19952],"ANDESITE, BASALTIC [19952]",VOL,52.35,0.61,16.69,,,7.94,9.71,6.38,0.16,1.05,2.32,0.14,,,,,,,,,,,,,,,35,,251,100,,,33.2,53,,,,,,,,35.4,501,18.3,54.2,4,,,,,,,,,,,,1.3,264,19.5,33.8,4.81,19.3,4.1,1.08,3.62,0.62,3.14,0.64,1.98,0.28,1.8,0.27,,,,,,,,,,,,,3.3,1.22
CONVERGENT MARGIN,AEOLIAN ARC / ITALY / LIPARI,38.48,14.97,SAE,s_LIP182 [19952],"ANDESITE, BASALTIC [19952]",VOL,53.54,0.69,17.19,,,8.09,8.87,4.58,0.17,2.07,2.65,0.26,,,,,,,,,,,,,,,37,,264,0,,,35,14,,,,,,,,64,796,20,87,0,,,,,,,,,,,,1.6,478,45,49,,20,4.5,1.3,,0.6,,,,,1.8,0.27,3,,,,,,,,,,10,,0,1.3
CONVERGENT MARGIN,AEOLIAN ARC / ITALY / LIPARI,38.48,14.97,SAE,s_LIP157 [19952],ANDESITE [19952],VOL,60.53,0.56,19.36,,,3.95,5.59,0.86,0.09,3.56,3.34,0.2,,,,,,,,,,,,,,,,,56,10,,,7.5,13,,,,,,,,125,674,22.3,151,12,,,,,,,,,,,,4.7,718,40.8,76.6,9.07,32.6,6.3,1.41,5.03,0.8,3.98,0.82,2.27,0.34,2.2,0.35,5,,,,,,,,,,18,,11.1,3.68
CONVERGENT MARGIN,AEOLIAN ARC / ITALY / LIPARI,38.49,14.97,SAE,s_T3 [19952],ANDESITE [19952],VOL,59.12,0.76,16.08,,,7.12,7.3,4.26,0.15,2.3,1.92,0.2,,,,,,,,,,,,,,,25,,213,70,,,26.4,41,,,,,,,,103,406,22.9,105,9,,,,,,,,,,,,2.9,455,27.6,55.7,6.77,25.9,5.9,1.19,4.81,0.8,4.19,0.87,2.34,0.37,2.4,0.37,3,0,,,,,,,,,15,,7.9,2.61
CONVERGENT MARGIN,AEOLIAN ARC / ITALY / LIPARI,38.48,14.93,SAE,s_LIP283 [19952],ANDESITE [19952],VOL,59.12,0.73,16.66,,,6.4,6.76,2.27,0.15,3.35,3.01,0.22,,,,,,,,,,,,,,,23,,158,,,,20,13,,,,,,,,110,898,25,149,8,,,,,,,,,,,,,659,46,82,,,,,,,,,,,,,,,,,,,,,,,17,,11,
CONVERGENT MARGIN,AEOLIAN ARC / ITALY / LIPARI,38.48,14.93,SAE,s_LIP281 [19952],ANDESITE [19952],VOL,60.31,0.71,16.6,,,6.25,6.65,2.19,0.14,3.16,3.08,0.22,,,,,,,,,,,,,,,17,,152,0,,,16.9,22,,,,,,,,111,586,22,131,11,,,,,,,,,,,,2.4,622,36.2,69.4,7.98,30.9,6.1,1.34,4.8,0.75,4.19,0.79,2.36,0.34,2.1,0.36,4,0,,,,,,,,,13,,10.7,3.19
CONVERGENT MARGIN,AEOLIAN ARC / ITALY / LIPARI,38.53,14.97,SAE,s_LIP310B [19952],ANDESITE [19952],VOL,57.72,0.51,14.88,,,6.34,6.61,3.71,0.15,4.29,4.02,0.27,,,,,,,,,,,,,,,11,,155,103,,,21,26,,,,,,,,122,881,40,182,8,,,,,,,,,,,,,556,103,178,,76,10,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,AEOLIAN ARC / ITALY / LIPARI,38.53,14.97,SAE,s_LIP310C [19952],ANDESITE [19952],VOL,59.97,0.48,14.77,,,6.06,5.55,3.18,0.13,4.21,3.89,0.22,,,,,,,,,,,,,,,7,,162,111,,,22,25,,,,,,,,123,730,21,175,12,,,,,,,,,,,,,557,46,67,,30,6,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,AEOLIAN ARC / ITALY / LIPARI,38.53,14.97,SAE,s_LIP310D [19952],ANDESITE [19952],VOL,58.88,0.5,15.01,,,5.92,5.4,2.79,0.14,4.68,4.56,0.27,,,,,,,,,,,,,,,5,,151,82,,,21,22,,,,,,,,132,746,25,171,11,,,,,,,,,,,,,561,61,111,,47,6,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,AEOLIAN ARC / ITALY / LIPARI,38.45,14.97,SAE,s_LIP314 [19952],"ANDESITE, BASALTIC [19952]",VOL,56.07,0.55,16.18,,,6.5,6.35,3.31,0.13,5.25,3.83,0.37,,,,,,,,,,,,,,,22.1,,144.9,70.3,,,20.7,25.2,,,,,,,,149,1015,30.2,203.2,17.8,,,,,,,,,,,,,891.2,70.8,132.4,,50,9,0.4,7,0.7,4.8,0.6,3,0.3,2.7,0.1,5,0.7,,,,,,,,,22.6,,25.8,7.7
CONVERGENT MARGIN,AEOLIAN ARC / ITALY / LIPARI,38.45,14.97,SAE,s_LIP315 [19952],"ANDESITE, BASALTIC [19952]",VOL,55.54,0.58,15.87,,,6.73,7.05,3.83,0.14,4.93,3.55,0.39,,,,,,,,,,,,,,,26.3,,163.3,43.8,,,23.1,22.9,,,,,,,,144.9,1039.6,24.3,203.3,20,,,,,,,,,,,,,876.7,64.6,116.3,,45.7,9.1,1.1,5.1,0.7,3.9,0.7,2.2,0.2,2.2,0.2,5.1,1.1,,,,,,,,,22.6,,25.1,7.7
CONVERGENT MARGIN,AEOLIAN ARC / ITALY / LIPARI,38.45,14.97,SAE,s_LIP315 GMC [19952],ANDESITE [19952],VOL,58.29,0.54,16.72,,,6.15,4.58,2.12,0.12,5.41,3.82,0.42,,,,,,,,,,,,,,,19.3,,137.3,66.1,,,19.2,37.3,,,,,,,,122.2,955.2,24.3,168.6,16.9,,,,,,,,,,,,,784.9,59.3,118.7,,46.1,8.5,1.3,6.3,0.8,4.5,0.8,2,0.2,2.3,0.1,4.6,1,,,,,,,,,32,,21.4,8.7
CONVERGENT MARGIN,AEOLIAN ARC / ITALY / LIPARI,38.45,14.97,SAE,s_LIP315 GMF [19952],ANDESITE [19952],VOL,58.5,0.53,16.94,,,5.8,4.49,1.98,0.11,5.47,3.89,0.42,,,,,,,,,,,,,,,10.2,,124.6,21.4,,,16.7,14.9,,,,,,,,153.2,1131.7,30.7,188.7,19.5,,,,,,,,,,,,,944.3,68.3,157.5,,58.2,,,,,,,,,,,9.8,,,,,,,,,,44.1,,31.5,6.8
CONVERGENT MARGIN,AEOLIAN ARC / ITALY / LIPARI,38.45,14.97,SAE,s_LIP318 [19952],"ANDESITE, BASALTIC [19952]",VOL,56.36,0.56,14.9,,,6.86,7.35,4.02,0.14,4.7,3.6,0.34,,,,,,,,,,,,,,,24.3,,158.9,79.5,,,21.3,8,,,,,,,,125.3,929.5,25.2,176.9,18.1,,,,,,,,,,,,,767.6,60,111.9,,44.5,7.7,0.6,4.9,0.6,4.5,0.5,2.7,0.1,1.9,0.1,4.7,1,,,,,,,,,18.5,,24.4,6.9
CONVERGENT MARGIN,AEOLIAN ARC / ITALY / LIPARI,38.45,14.97,SAE,s_LIP319 [19952],"ANDESITE, BASALTIC [19952]",VOL,55.65,0.58,15.61,,,6.87,6.94,3.79,0.14,5.05,3.64,0.38,,,,,,,,,,,,,,,23.1,,157.6,64.9,,,19.9,27.2,,,,,,,,133.5,1004.8,23.1,198.4,18.6,,,,,,,,,,,,,864.6,61.7,113.4,,42.9,7.2,0.8,4.8,0.5,3.9,0.5,2.8,0,1.2,0.1,5.6,0.9,,,,,,,,,19.5,,24.5,7.1
CONVERGENT MARGIN,AEOLIAN ARC / ITALY / LIPARI,38.45,14.97,SAE,s_LIP319 GMC [19952],ANDESITE [19952],VOL,58.05,0.56,17.29,,,6.19,4.22,1.99,0.12,5.85,4.1,0.23,,,,,,,,,,,,,,,11.6,,119.3,24.3,,,14.9,7.5,,,,,,,,134.9,1035.1,25.6,193.5,19.3,,,,,,,,,,,,,889.6,68.9,131.6,,49.9,9,1.1,5.9,0.7,4,0.7,2.9,0.2,2.5,0.2,4.7,1.3,,,,,,,,,32.9,,24.9,9.4
CONVERGENT MARGIN,AEOLIAN ARC / ITALY / LIPARI,38.45,14.97,SAE,s_LIP319 GMF [19952],ANDESITE [19952],VOL,59.15,0.52,16.85,,,5.79,4.12,1.73,0.11,5.72,3.96,0.42,,,,,,,,,,,,,,,2.3,,120.5,45.1,,,15,16,,,,,,,,169.6,1079.2,21.5,177.8,25.5,,,,,,,,,,,,,946,77.4,91.5,,43.4,,,,,,,,,,,10.3,,,,,,,,,,28.3,,34.8,5.2
CONVERGENT MARGIN,MARIANA ARC / MARIANA TROUGH / DREDGE MARA-36,17.89,147.69,SAQ,s_D36/52 [2388],ANDESITE [2388],VOL,55.48,0.78,14.64,3.63,7.54,,4.09,6.26,0.22,0.86,1.86,0.08,,,,,,,,,,,,,,,,,376,21,,,,28,,,,,,,,7,79,23,58,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,MARIANA ARC / MARIANA TROUGH / DREDGE MARA-51,16.43,147.72,SAQ,s_D51 [2388],ANDESITE [2388],VOL,54.98,0.42,15.34,2.57,4.09,,7.53,7.2,0.12,1.06,2.82,0.07,,,,,,,,,,,,,,,,,193,115,,,,70,,,,,,,,4,123,13,44,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / SOUTHERN NEW HEBRIDES ARC / TANNA (=TANUA) / YASUR(=YASOWA),-19.52,169.42,SAE,s_TUK-2 [19944],"ANDESITE, BASALTIC [19944]",VOL,54.85,0.69,17.6,,,7.96,7.86,2.97,0.15,2.33,3.41,0.35,,,,,,,,,,,,,,,19.67,4382.11,216.58,39.27,,,19.72,19.83,,72.47,16.78,,,,,27.76,565.74,21.92,83.54,1.1,,,,,,,,,,,,0.89,505.63,11.19,23.29,3.51,16.7,4.35,1.17,3.99,0.62,3.99,0.83,2.31,0.34,2.39,0.34,2.42,0.06,,,,,,,,,10.85,,1.68,0.91
CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / SOUTHERN NEW HEBRIDES ARC / TANNA (=TANUA) / YASUR(=YASOWA),-19.52,169.42,SAE,s_WAEW [19944],"ANDESITE, BASALTIC [19944]",VOL,54.36,0.81,16.4,,,9.45,7.75,3.54,0.19,2.13,3.69,0.35,,,,,,,,,,,,,,,24.49,5148.33,310.67,10.97,,,24.27,7.26,,80.91,16.59,,,,,26.55,632.32,19.3,72.21,1.01,,,,,,,,,,,,0.82,437.25,10.07,22.41,3.06,15.32,3.7,1.15,3.54,0.54,3.48,0.74,2.15,0.34,2.19,0.32,2,0.06,,,,,,,,,8.5,,1.47,0.8
CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / SOUTHERN NEW HEBRIDES ARC / TANNA (=TANUA) / YASUR(=YASOWA),-19.52,169.42,SAE,s_TB1 [19944],"ANDESITE, BASALTIC [19944]",VOL,56.25,0.79,17.31,,,7.97,7.01,2.77,0.17,2.78,3.87,0.44,,,,,,,,,,,,,,,20.37,5870,235.24,21.85,,,20,16,,98.91,17.33,,,,,35.55,642.59,23.12,98.48,1.41,,,,,,,,,,,,1.13,568.47,13.81,30.33,4.28,19.6,4.75,1.38,4.68,0.67,4.39,0.92,2.75,0.41,2.68,0.4,2.98,0.08,,,,,,,,,14.81,,2.29,1.19
CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / SOUTHERN NEW HEBRIDES ARC / TANNA (=TANUA) / YASUR(=YASOWA),-19.52,169.42,SAE,s_WSG-14 [19944],"ANDESITE, BASALTIC [19944]",VOL,52.94,0.812,16.46,,,9.47,8.36,4.069,0.185,1.87,3.67,0.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / SOUTHERN NEW HEBRIDES ARC / TANNA (=TANUA) / YASUR(=YASOWA),-19.52,169.42,SAE,s_WSP-14 [19944],"ANDESITE, BASALTIC [19944]",VOL,53.09,0.808,16.59,,,9.4,8.26,3.991,0.186,1.86,3.64,0.303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / SOUTHERN NEW HEBRIDES ARC / TANNA (=TANUA) / YASUR(=YASOWA),-19.52,169.42,SAE,s_SB-14 [19944],"ANDESITE, BASALTIC [19944]",VOL,53.36,0.821,16.6,,,9.45,8.14,3.983,0.187,1.91,3.61,0.312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / SOUTHERN NEW HEBRIDES ARC / TANNA (=TANUA) / YASUR(=YASOWA),-19.52,169.42,SAE,s_BR1 [19944],"ANDESITE, BASALTIC [19944]",VOL,54.03,0.87,16.55,,,9.65,8.1,3.58,0.2,1.89,3.61,0.33,,,,,,,,,,,,,,,26.06,6052,326.24,6.26,,,26,12,,106.12,16.96,,,,,21.35,599.36,20.02,63.81,0.95,,,,,,,,,,,,0.63,425.45,9.38,21.69,3.11,14.54,3.72,1.22,3.9,0.55,3.77,0.77,2.29,0.34,2.21,0.33,1.9,0.06,,,,,,,,,12.17,,1.37,0.75
CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / SOUTHERN NEW HEBRIDES ARC / TANNA (=TANUA) / YASUR(=YASOWA),-19.52,169.42,SAE,s_BR4 [19944],"ANDESITE, BASALTIC [19944]",VOL,56.66,0.89,16.05,,,8.58,6.46,3.12,0.17,2.94,3.83,0.46,,,,,,,,,,,,,,,22.47,6302,320.18,10.91,,,22,13,,93.08,16.87,,,,,38.28,548.09,22.81,97.51,1.44,,,,,,,,,,,,0.95,573.69,13.8,30.74,4.21,19.62,4.67,1.38,4.5,0.66,4.25,0.85,2.72,0.39,2.49,0.38,2.89,0.1,,,,,,,,,14.59,,2.23,1.23
CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / SOUTHERN NEW HEBRIDES ARC / TANNA (=TANUA) / YASUR(=YASOWA),-19.52,169.42,SAE,s_BR5 [19944],ANDESITE [19944],VOL,57.64,0.89,16.15,,,8.05,5.7,2.37,0.18,3.43,3.94,0.56,,,,,,,,,,,,,,,18.77,6349,227.99,9.25,,,18,10,,98.62,17.39,,,,,44.14,505.3,27.17,119.03,1.8,,,,,,,,,,,,1.39,653.64,16.6,37.42,5.15,23.24,5.4,1.48,5.4,0.79,5.02,1.06,3.17,0.46,3.07,0.47,3.53,0.11,,,,,,,,,16.05,,2.74,1.5
CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / SOUTHERN NEW HEBRIDES ARC / TANNA (=TANUA) / YASUR(=YASOWA),-19.52,169.42,SAE,s_BR6 [19944],"ANDESITE, BASALTIC [19944]",VOL,53.02,0.75,14.35,,,9.08,8.63,7.77,0.18,2.02,2.99,0.32,,,,,,,,,,,,,,,30.61,5255,291.02,360.34,,,36,109,,80.53,15.26,,,,,24.03,507.47,17.95,67.76,0.95,,,,,,,,,,,,0.73,405.22,9.49,21.47,3.02,13.92,3.55,1.08,3.64,0.51,3.4,0.71,2.05,0.31,2.01,0.3,2.01,0.06,,,,,,,,,9.64,,1.44,0.8
CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / SOUTHERN NEW HEBRIDES ARC / TANNA (=TANUA) / YASUR(=YASOWA),-19.52,169.42,SAE,s_BR8 [19944],"ANDESITE, BASALTIC [19944]",VOL,56.56,0.92,15.86,,,8.76,6.25,2.91,0.19,3.15,3.79,0.51,,,,,,,,,,,,,,,20.85,6381,263.73,17.89,,,21,17,,101.82,17.24,,,,,39.44,521.32,24.98,107.77,1.6,,,,,,,,,,,,1.18,593.49,15.3,34.07,4.75,21.68,5.15,1.39,4.95,0.76,4.71,0.98,2.91,0.45,2.87,0.43,3.17,0.09,,,,,,,,,14.49,,2.44,1.38
CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / SOUTHERN NEW HEBRIDES ARC / TANNA (=TANUA) / YASUR(=YASOWA),-19.52,169.42,SAE,s_BR7 [19944],ANDESITE [19944],VOL,57.68,0.97,15.36,,,8.34,5.61,2.7,0.18,3.54,3.87,0.57,,,,,,,,,,,,,,,20.57,6791,287.44,9.9,,,19,12,,98.72,17.37,,,,,45.21,451.9,26.55,119.21,1.76,,,,,,,,,,,,1.45,648.87,16.54,36.87,5.06,22.98,5.58,1.47,5.27,0.77,4.92,1.02,3.08,0.45,3.03,0.46,3.45,0.1,,,,,,,,,16.41,,2.7,1.53
CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / SOUTHERN NEW HEBRIDES ARC / TANNA (=TANUA) / YASUR(=YASOWA),-19.52,169.42,SAE,s_BR3 [19944],"ANDESITE, BASALTIC [19944]",VOL,56.06,0.9,15.9,,,9.16,6.56,3.05,0.2,2.39,4.08,0.41,,,,,,,,,,,,,,,23.04,6371,305.24,5.37,,,23,5,,103.4,17.47,,,,,27.87,611.94,22.73,77.95,1.16,,,,,,,,,,,,0.82,518.03,11.52,25.9,3.72,17.34,4.41,1.32,4.58,0.63,4.22,0.88,2.76,0.39,2.56,0.38,2.43,0.07,,,,,,,,,12.28,,1.75,0.94
CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / SOUTHERN NEW HEBRIDES ARC / TANNA (=TANUA) / YASUR(=YASOWA),-19.52,169.42,SAE,s_WS6 [19944],ANDESITE [19944],VOL,59.72,0.91,15.35,,,7.72,4.5,2.03,0.19,3.94,4.22,0.64,,,,,,,,,,,,,,,16.66,6327,178.88,7.16,,,15,6,,115.49,17.07,,,,,52.19,427.77,28.97,130.24,1.95,,,,,,,,,,,,1.63,705,18.39,41.38,5.64,25.25,6.01,1.58,5.69,0.85,5.37,1.12,3.34,0.48,3.31,0.49,3.72,0.13,,,,,,,,,17.99,,3,1.66
CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / SOUTHERN NEW HEBRIDES ARC / TANNA (=TANUA) / YASUR(=YASOWA),-19.52,169.42,SAE,s_WS7 [19944],ANDESITE [19944],VOL,59.22,0.92,15.23,,,7.75,4.54,2.06,0.19,3.9,4.33,0.64,,,,,,,,,,,,,,,16.95,6394,181.82,5.93,,,15,6,,113.9,16.75,,,,,50.52,433.02,29.35,131.56,1.95,,,,,,,,,,,,1.5,712.15,18.19,41.24,5.65,25.37,6.01,1.57,5.66,0.86,5.37,1.08,3.36,0.51,3.33,0.5,3.78,0.12,,,,,,,,,16.16,,3,1.69
CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / SOUTHERN NEW HEBRIDES ARC / TANNA (=TANUA) / YASUR(=YASOWA),-19.52,169.42,SAE,s_WS5 [19944],ANDESITE [19944],VOL,59.65,0.91,15.35,,,7.77,4.55,2.09,0.19,3.92,4.24,0.65,,,,,,,,,,,,,,,16.91,6465,183.66,9.54,,,15,8,,111.58,16.84,,,,,52.97,433.35,29.4,131.58,1.98,,,,,,,,,,,,1.63,705.28,18.24,43.34,5.62,25.68,5.98,1.59,5.68,0.84,5.36,1.12,3.4,0.5,3.3,0.5,3.77,0.12,,,,,,,,,17.84,,3.03,1.7
CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / SOUTHERN NEW HEBRIDES ARC / TANNA (=TANUA) / YASUR(=YASOWA),-19.52,169.42,SAE,s_FB3 [19944],ANDESITE [19944],VOL,59.55,0.93,15.37,,,7.89,4.62,2.07,0.19,3.81,4.18,0.65,,,,,,,,,,,,,,,17.32,6558,191.99,8.61,,,16,7,,110.23,17.13,,,,,50.17,440.93,29.7,131.35,2.02,,,,,,,,,,,,1.52,700.4,18.38,41.49,5.74,25.98,6.17,1.6,6.04,0.85,5.5,1.08,3.43,0.51,3.39,0.5,3.73,0.12,,,,,,,,,17.63,,3.03,1.69
CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / SOUTHERN NEW HEBRIDES ARC / TANNA (=TANUA) / YASUR(=YASOWA),-19.52,169.42,SAE,s_TB5 [19944],ANDESITE [19944],VOL,59.15,0.9,15.44,,,7.93,4.91,2.26,0.19,3.71,4.2,0.61,,,,,,,,,,,,,,,18.47,6563,197.94,7.1,,,17,8,,108.13,16.81,,,,,49.19,469.88,29.29,129.51,1.94,,,,,,,,,,,,1.55,687.08,18.6,39.9,5.45,25.14,6.04,1.61,5.97,0.85,5.43,1.14,3.35,0.5,3.32,0.49,3.79,0.13,,,,,,,,,17.56,,2.99,1.61
CONVERGENT MARGIN,NEW HEBRIDES ARC - VANUATU ARCHIPELAGO / SOUTHERN NEW HEBRIDES ARC / TANNA (=TANUA) / YASUR(=YASOWA),-19.52,169.42,SAE,s_PR1 [19944],ANDESITE [19944],VOL,59.97,0.9,15.32,,,7.6,4.37,1.96,0.19,4,4.27,0.65,,,,,,,,,,,,,,,17.04,6520,171.31,7.96,,,15,7,,106.58,17.46,,,,,54.51,431.92,30.46,137.91,2.07,,,,,,,,,,,,1.71,725.91,19.09,42.66,5.9,26.73,6.24,1.64,6.29,0.88,5.67,1.15,3.54,0.52,3.39,0.52,3.94,0.13,,,,,,,,,18.09,,3.17,1.77
