TECTONIC_SETTING,LOCATION,LATITUDE,LONGITUDE,LAND_SEA,SAMPLE_NAME,ROCK_NAME,ROCK_TYPE,SIO2_WT,TIO2_WT,AL2O3_WT,FE2O3_WT,FEO_WT,FEOT_WT,CAO_WT,MGO_WT,MNO_WT,K2O_WT,NA2O_WT,P2O5_WT,LI_PPM,BE_PPM,B_PPM,C_PPM,CO2_PPM,F_PPM,NA_PPM,MG_PPM,AL_PPM,P_PPM,S_PPM,CL_PPM,K_PPM,CA_PPM,SC_PPM,TI_PPM,V_PPM,CR_PPM,MN_PPM,FE_PPM,CO_PPM,NI_PPM,CU_PPM,ZN_PPM,GA_PPM,GE_PPM,AS_PPM,SE_PPM,BR_PPM,RB_PPM,SR_PPM,Y_PPM,ZR_PPM,NB_PPM,MO_PPM,RU_PPM,RH_PPM,PD_PPM,AG_PPM,CD_PPM,IN_PPM,SN_PPM,SB_PPM,TE_PPM,I_PPM,CS_PPM,BA_PPM,LA_PPM,CE_PPM,PR_PPM,ND_PPM,SM_PPM,EU_PPM,GD_PPM,TB_PPM,DY_PPM,HO_PPM,ER_PPM,TM_PPM,YB_PPM,LU_PPM,HF_PPM,TA_PPM,W_PPM,RE_PPM,OS_PPM,IR_PPM,PT_PPM,AU_PPM,HG_PPM,TL_PPM,PB_PPM,BI_PPM,TH_PPM,U_PPM
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-6-112-114   [20692],NOT GIVEN [20692],VOL,62.96,0.1712,15.55,,,3.52,0.6169,0.0396,0.1756,4.69,6.96,0.0129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-6-112-114   [20692],NOT GIVEN [20692],VOL,62.23,0.2211,16.1,,,3.91,0.9032,0.1429,0.1889,5.13,6.56,0.0107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-6-112-114   [20692],NOT GIVEN [20692],VOL,62.67,0.182,16.07,,,3.46,0.6994,0.0936,0.2185,4.78,7.1,0.0236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-6-112-114   [20692],NOT GIVEN [20692],VOL,61.88,0.1299,15.36,,,3.24,0.5485,0.0207,0.1588,4.38,6.73,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-6-112-114   [20692],NOT GIVEN [20692],VOL,63.78,0.1821,15.9,,,3.58,0.6671,0.0557,0.1373,5.31,6.46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-6-112-114   [20692],NOT GIVEN [20692],VOL,61.1,0.2088,16.25,,,3.39,0.8001,0.0926,0.2108,4.93,6.63,0.0213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-6-112-114   [20692],NOT GIVEN [20692],VOL,62.66,0.1594,14.65,,,3.68,0.5047,0.0261,0.1777,4.42,7.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-6-112-114   [20692],NOT GIVEN [20692],VOL,64.02,0.1816,15.49,,,3.76,0.5703,0.0592,0.2093,4.59,6.87,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-6-112-114   [20692],NOT GIVEN [20692],VOL,63.47,0.177,14.31,,,3.94,0.3869,0.0078,0.1298,4.19,7.19,0.0203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241A-6H-1-53-55   [20692],NOT GIVEN [20692],VOL,60.32,0.2729,16.58,,,3.71,0.9677,0.1174,0.1524,5.34,6.09,0.0401,16.6,,,,,,,,,,,,,7861.71,5,,,0,,,0.427,,,,,,,,,130.22,8.13,52.34,1329.24,219.83,,,,,,,,,,,,1.43,59.69,105.41,200.63,21.38,70.66,11.63,0.843,9.33,1.47,10.09,1.81,6.26,0.857,5.45,0.916,25.52,12.73,,,,,,,,,7.7,,21.97,6.01
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241A-6H-1-53-55   [20692],NOT GIVEN [20692],VOL,60.94,0.3457,16.94,,,3.56,1.0381,0.2997,0.1311,5.79,6.49,0.1006,20.98,,,,,,,,,,,,,7861.71,4.56,,,11.51,,,0.476,,,,,,,,,152.89,5.92,55.18,1209.67,227.01,,,,,,,,,,,,1.72,32.7,116.55,210.13,21.61,74.11,13.38,0.575,10.41,1.68,9.71,2.16,5.82,0.906,6.39,0.95,23.41,12.67,,,,,,,,,8.8,,23.08,5.99
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241A-6H-1-53-55   [20692],NOT GIVEN [20692],VOL,60.65,0.2967,16.67,,,3.72,1.0383,0.1424,0.1546,5.34,6.34,0.0534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241A-6H-1-53-55   [20692],NOT GIVEN [20692],VOL,60.6,0.3389,16.74,,,3.57,1.1493,0.2543,0.1767,5.42,6.38,0.1056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241A-6H-1-53-55   [20692],NOT GIVEN [20692],VOL,61.03,0.262,16.59,,,4.02,1.0719,0.1287,0.2198,5.26,6.37,0.0044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241A-6H-1-53-55   [20692],NOT GIVEN [20692],VOL,61.09,0.2024,16.46,,,3.44,0.9518,0.108,0.1574,5.12,6.57,0.0099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241A-6H-1-53-55   [20692],NOT GIVEN [20692],VOL,61.14,0.2162,16.44,,,3.84,1.1056,0.108,0.205,5.14,6.64,0.0419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241A-6H-1-53-55   [20692],NOT GIVEN [20692],VOL,61.88,0.2862,16.33,,,3.82,1.0498,0.2198,0.1102,5.19,6.27,0.0479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241A-6H-1-53-55   [20692],NOT GIVEN [20692],VOL,61.65,0.2207,16.59,,,3.65,0.9052,0.1181,0.13,5.37,6.48,0.0391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241A-6H-1-53-55   [20692],NOT GIVEN [20692],VOL,61.83,0.2835,16.88,,,3.89,1.0525,0.1793,0.2872,5.32,6.35,0.0551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241A-6H-1-53-55   [20692],NOT GIVEN [20692],VOL,61.01,0.2639,16.69,,,3.49,0.9841,0.1773,0.1863,5.37,6.38,0.0506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241A-6H-1-53-55   [20692],NOT GIVEN [20692],VOL,60.78,0.3603,16.91,,,3.5,1.1088,0.2795,0.1383,5.34,6.19,0.0683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241A-6H-1-53-55   [20692],NOT GIVEN [20692],VOL,60.9,0.3155,16.84,,,2.74,1.0749,0.2076,0.1694,5.27,6.21,0.0298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241A-6H-1-53-55   [20692],NOT GIVEN [20692],VOL,60.68,0.2124,16.24,,,3.58,1.0027,0.0969,0.1626,5.18,6.43,0.0033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241A-6H-1-53-55   [20692],NOT GIVEN [20692],VOL,60.89,0.2474,16.54,,,3.45,1.095,0.1263,0.1738,5.32,6.34,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-7 10-14   [20692],NOT GIVEN [20692],VOL,61.15,0.2617,16.74,,,3.57,0.1708,0.9986,0.2475,5.34,5.94,0.0272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-7 10-14   [20692],NOT GIVEN [20692],VOL,61.95,0.2733,16.64,,,3.18,0.2054,0.8922,0.0937,5.2,6.15,0.0319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-7 10-14   [20692],NOT GIVEN [20692],VOL,62.41,0.2966,16.8,,,3.01,0.2129,1.0183,0.1325,5.38,5.96,0.0442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-7 10-14   [20692],NOT GIVEN [20692],VOL,61.42,0.2717,16.32,,,3.77,0.1119,0.9577,0.2048,5.31,5.59,0.0272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-7 10-14   [20692],NOT GIVEN [20692],VOL,62.46,0.2754,16.91,,,3.38,0.1944,1.0126,0.1377,5.26,6.23,0.0493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-7 10-14   [20692],NOT GIVEN [20692],VOL,62.55,0.2283,16.46,,,3.16,0.0607,0.822,0.1576,5.07,6.04,0.0644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-7 10-14   [20692],NOT GIVEN [20692],VOL,61.33,0.2811,16.77,,,3.44,0.1311,0.9815,0.2154,5.24,6.08,0.0098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-7 10-14   [20692],NOT GIVEN [20692],VOL,62.3,0.2264,16.5,,,3.35,0.07,0.8836,0.2035,5.19,6.45,0.0582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-7 10-14   [20692],NOT GIVEN [20692],VOL,62.07,0.2276,16.47,,,3.16,0.1708,0.9035,0.1521,5.49,6.08,0.0077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-7 10-14   [20692],NOT GIVEN [20692],VOL,61.15,0.2756,16.57,,,3.21,0.1701,0.9617,0.1881,5.26,6.19,0.0938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-7 10-14   [20692],NOT GIVEN [20692],VOL,61.72,0.1878,16.41,,,3.52,0.0876,0.9296,0.2002,5.18,6.02,0.0469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-7 10-14   [20692],NOT GIVEN [20692],VOL,63.63,0.2265,17.2,,,2.52,0.103,0.9258,0.1882,5.81,6.04,0.0701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-7 10-14   [20692],NOT GIVEN [20692],VOL,62,0.3372,16.83,,,3.24,0.1682,0.9779,0.0914,5.31,5.94,0.0392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-7 10-14   [20692],NOT GIVEN [20692],VOL,64.64,0.2681,17.55,,,1.77,0.1043,0.4517,0.0109,6.73,6.59,0.0659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241A-6H-1-76-79   [20692],NOT GIVEN [20692],VOL,60.903,0.1672,16.0224,,,3.78,0.9576,0.0633,0.2208,5.16,6.36,0.0145,24.11,,,,,,,,,,,,,7147.01,1.65,,0.92,348.66,,,0.96,,,,,,,,,279.83,3.31,90.47,2059.32,370.84,,,,,,,,,,,,3.29,11.46,193.54,335.45,34.38,119.54,19.71,0.388,17.51,2.8,16.78,3.37,9.38,1.518,10.72,1.546,45.44,22.49,,,,,,,,,16.16,,36.3,8.72
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241A-6H-1-76-79   [20692],NOT GIVEN [20692],VOL,60.6808,0.2242,15.984,,,3.68,0.9402,0.0517,0.1638,5.11,6.29,0.0291,21.1,,,,,,,,,,,,,7147.01,4.6,,0,62.54,,,0,,,,,,,,,165.81,0.839,50.02,1271.5,204.98,,,,,,,,,,,,1.567,2.68,102.5,191.97,19.66,69.16,11.6,0.403,9.46,1.439,9.42,1.987,5.25,0.879,5.37,0.824,26.31,13.29,,,,,,,,,7.96,,20.04,5.74
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241A-6H-1-76-79   [20692],NOT GIVEN [20692],VOL,62.0241,0.2259,16.0224,,,3.63,0.8988,0.1232,0.2554,5.1,7.06,0.0235,19.38,,,,,,,,,,,,,7147.01,4.82,,0.347,184.48,,,0.61,,,,,,,,,160.23,2.04,52.73,1328.51,185.55,,,,,,,,,,,,1.487,10.09,104.48,180.79,18.49,67.85,11.06,0.375,8.9,1.528,9.58,1.989,5.61,0.863,6.41,0.871,26.78,12.45,,,,,,,,,7.3,,20.63,5.34
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241A-6H-1-76-79   [20692],NOT GIVEN [20692],VOL,60.0344,0.2157,15.9648,,,3.81,0.9432,0.0549,0.1632,5.23,6.11,0.028,17.86,,,,,,,,,,,,,7147.01,3.02,,0.31,71.76,,,0.81,,,,,,,,,137.78,1.99,40.8,1001.33,184.72,,,,,,,,,,,,1.28,5.27,84.89,165.07,16.9,56.92,9.51,0.181,8.02,1.224,7.24,1.35,4.03,0.545,3.68,0.7,18.95,9.36,,,,,,,,,6.25,,14.25,3.97
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241A-6H-1-76-79   [20692],NOT GIVEN [20692],VOL,60.2768,0.2688,16.2144,,,3.61,0.9792,0.1594,0.1633,5.33,6.16,0.0235,15.23,,,,,,,,,,,,,7147.01,4.64,,0.327,73.13,,,0.48,,,,,,,,,140.49,1.525,42.38,1151.28,159.33,,,,,,,,,,,,1.266,7.89,82.13,151.94,15.71,56.56,9.31,0.38,7.43,1.227,7.83,1.518,4.86,0.716,4.65,0.834,21.97,10.15,,,,,,,,,6.7,,15.82,4.37
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241A-6H-1-76-79   [20692],NOT GIVEN [20692],VOL,62.0746,0.1652,16.2816,,,3.86,0.9175,0.0336,0.2048,5.03,6.55,0.0614,21.78,,,,,,,,,,,,,7147.01,4.34,,0.281,184.42,,,0.6,,,,,,,,,171.73,1.336,62.87,1469.76,236.38,,,,,,,,,,,,1.588,8.57,119.24,212.66,23.12,82.9,14.93,0.414,12.13,1.85,11.96,2.271,6.56,1.038,6.98,1.171,29.46,13.68,,,,,,,,,8.09,,21.05,5.46
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241A-6H-1-76-79   [20692],NOT GIVEN [20692],VOL,60.3172,0.1951,16.1952,,,3.66,0.9481,0.075,0.1679,5.08,6.51,0.0134,19.71,,,,,,,,,,,,,7147.01,3.84,,0.518,624.44,,,0,,,,,,,,,176.07,1.77,65.85,1539.78,222.22,,,,,,,,,,,,1.571,6.31,118.92,198.12,21.59,78.32,13.57,0.364,11.94,1.795,10.98,2.131,5.92,1.01,6.28,0.95,27.87,12.4,,,,,,,,,6.88,,20.38,4.94
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241A-6H-1-76-79   [20692],NOT GIVEN [20692],VOL,60.6707,0.1863,15.9744,,,3.67,0.9375,0.1026,0.1463,5.14,6.25,0.0056,17.9,,,,,,,,,,,,,7147.01,3.04,,0.86,259.65,,,1.14,,,,,,,,,136.35,7.21,46.67,1097.4,179.2,,,,,,,,,,,,1.321,7.21,90.01,158.07,16.69,59.12,10.01,0.21,8.58,1.275,7.99,1.578,4.78,0.75,5.2,0.819,21.4,10.11,,,,,,,,,6.17,,15.58,4.37
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241A-6H-1-76-79   [20692],NOT GIVEN [20692],VOL,60.2869,0.2887,16.176,,,3.39,0.994,0.1288,0.2273,5.62,5.48,0.0469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241A-6H-1-76-79   [20692],NOT GIVEN [20692],VOL,60.2667,0.2316,16.272,,,3.76,0.9378,0.0571,0.1716,5.15,7.03,0.0569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241A-6H-1-76-79   [20692],NOT GIVEN [20692],VOL,60.2263,0.139,16.3968,,,3.85,0.9832,0.0622,0.2751,5.18,6.63,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241A-6H-1-76-79   [20692],NOT GIVEN [20692],VOL,62.3675,0.2164,15.984,,,3.36,0.9447,0.0681,0.1191,5.16,6.2,0.0185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-7-30-37   [20692],NOT GIVEN [20692],VOL,61.88,0.3378,16.59,,,3.56,1.041,0.1867,0.252,5.25,6.19,0.0359,14.04,,,,,,,,,,,,,7361.42,4.93,,,24.45,,,0.438,,,,,,,,,121.45,4.72,41.47,1286.74,149.47,,,,,,,,,,,,1.009,26.41,76.47,136.21,15.51,51.6,9.07,0.583,7.5,1.29,7.47,1.42,4.14,0.665,4.86,0.71,23.64,8.69,,,,,,,,,5.69,,15.02,4.06
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-7-30-37   [20692],NOT GIVEN [20692],VOL,60.4,0.2856,16.74,,,3.62,1.0107,0.169,0.2428,5.34,6.36,0.0386,13.63,,,,,,,,,,,,,7361.42,4.47,,,15.89,,,0.389,,,,,,,,,107.17,3.29,36.55,1164.73,141.82,,,,,,,,,,,,1.163,13.2,71.29,128.23,13.82,47.68,8.32,0.512,8.03,1.032,6.33,1.41,3.79,0.643,4.45,0.745,21.11,8.37,,,,,,,,,5.22,,13.77,3.71
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-7-30-37   [20692],NOT GIVEN [20692],VOL,59.57,0.285,16.83,,,3.25,1.0618,0.215,0.2833,5.44,6.04,0.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-7-30-37   [20692],NOT GIVEN [20692],VOL,61.33,0.1818,16.75,,,3.47,0.9331,0.067,0.219,5.07,6.39,0.0503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-7-30-37   [20692],NOT GIVEN [20692],VOL,60.48,0.2323,16.67,,,3.61,1.0131,0.1535,0.2185,5.23,6.15,0.0481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUBMARINE RIDGE,COCOS RIDGE / COCOS RIDGE / SITE 1241,5.8428,-86.4447,SAQ,s_202-1241B-5H-7-30-37   [20692],NOT GIVEN [20692],VOL,60.16,0.1821,16.31,,,3.46,0.8523,0.0382,0.1506,5.06,6.62,0.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
