"CITATIONS","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE MIN","LATITUDE MAX","LONGITUDE MIN","LONGITUDE MAX","LAND OR SEA","ELEVATION MIN","ELEVATION MAX","SAMPLE NAME","ROCK NAME","MIN. AGE (YRS.)","MAX. AGE (YRS.)","GEOL.","AGE","ERUPTION DAY","ERUPTION MONTH","ERUPTION YEAR","ROCK TEXTURE","ROCK TYPE","DRILL DEPTH MIN","DRILL DEPTHAX","ALTERATION","MINERAL","MATERIAL","SIO2(WT%)","TIO2(WT%)","B2O3(WT%)","AL2O3(WT%)","CR2O3(WT%)","FE2O3(WT%)","FEO(WT%)","FEOT(WT%)","CAO(WT%)","MGO(WT%)","MNO(WT%)","NIO(WT%)","K2O(WT%)","NA2O(WT%)","P2O5(WT%)","H2O(WT%)","H2OP(WT%)","H2OM(WT%)","H2OT(WT%)","CO2(WT%)","CO1(WT%)","F(WT%)","CL(WT%)","CL2(WT%)","OH(WT%)","CH4(WT%)","SO2(WT%)","SO3(WT%)","SO4(WT%)","S(WT%)","LOI(WT%)","VOLATILES(WT%)","O(WT%)","OTHERS(WT%)","HE(CCM/G)","HE(CCMSTP/G)","HE3(CCMSTP/G)","HE3(AT/G)","HE4(CCM/G)","HE4(CCMSTP/G)","HE4(AT/G)","HE4(MOLE/G)","HE4(NCC/G)","HE(NCC/G)","LI(PPM)","BE(PPM)","B(PPM)","C(PPM)","CO2(PPM)","F(PPM)","NA(PPM)","MG(PPM)","AL(PPM)","P(PPM)","S(PPM)","CL(PPM)","K(PPM)","CA(PPM)","SC(PPM)","TI(PPM)","V(PPM)","CR(PPM)","MN(PPM)","FE(PPM)","CO(PPM)","NI(PPM)","CU(PPM)","ZN(PPM)","GA(PPM)","GE(PPM)","AS(PPM)","SE(PPM)","BR(PPM)","RB(PPM)","SR(PPM)","Y(PPM)","ZR(PPM)","NB(PPM)","MO(PPM)","RU(PPM)","RH(PPM)","PD(PPM)","AG(PPM)","CD(PPM)","IN(PPM)","SN(PPM)","SB(PPM)","TE(PPM)","I(PPM)","CS(PPM)","BA(PPM)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","HF(PPM)","TA(PPM)","W(PPM)","RE(PPM)","OS(PPM)","IR(PPM)","PT(PPM)","AU(PPM)","HG(PPM)","TL(PPM)","PB(PPM)","BI(PPM)","TH(PPM)","U(PPM)","ND143_ND144","ND143_ND144_INI","EPSILON_ND","SR87_SR86","SR87_SR86_INI","PB206_PB204","PB206_PB204_INI","PB207_PB204","PB207_PB204_INI","PB208_PB204","PB208_PB204_INI","OS184_OS188","OS186_OS188","OS187_OS186","OS187_OS188","RE187_OS186","RE187_OS188","HF176_HF177","HE3_HE4","HE3_HE4(R/R(A))","HE4_HE3","HE4_HE3(R/R(A))","K40_AR40","AR40_K40","UNIQUE_ID",
"[24541]","SEAMOUNT","GALAPAGOS ISLANDS / DR380","CENTRAL SEAMOUNT","-1.22552373","-1.22552373","-90.55037351","-90.55037351","SAQ","-306","-306","s_AL150801-093 [24541]","NOT GIVEN [24541]","","","","","","","","","VOL","","","","","WR [24541] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5129565","","","0.70334057","","","","","","","","","","","","","","","","","","","","","1971956",
"[24541]","SEAMOUNT","GALAPAGOS ISLANDS / DR382","SOUTHERN CONE ","-1.17622876","-1.17622876","-90.52343918","-90.52343918","SAQ","-192","-192","s_AL150801-109 [24541]","NOT GIVEN [24541]","","","","","","","","","VOL","","","","","WR [24541] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.51298928","","","0.70331532","","","","","","","","","","","","","","","","","","","","","1971957",
"[24541]","SEAMOUNT","GALAPAGOS ISLANDS / DR382","SOUTHERN FLANK","-1.17829695","-1.17829695","-90.52337867","-90.52337867","SAQ","-201","-201","s_AL150801-111 [24541]","NOT GIVEN [24541]","","","","","","","","","VOL","","","","","WR [24541] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.51299463","","","0.70336532","","","","","","","","","","","","","","","","","","","","","1971958",
"[24541]","SEAMOUNT","GALAPAGOS ISLANDS / DR372","MAIN EDIFICE","-0.48382888","-0.48382888","-90.55804182","-90.55804182","SAQ","-92","-92","s_AL150801-037 [24541]","NOT GIVEN [24541]","","","","","","","","","VOL","","","","","WR [24541] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.51305427","","","0.70295479","","","","","","","","","","","","","","","","","","","","","1971959",
"[24541]","SEAMOUNT","GALAPAGOS ISLANDS / DR368","SOUTHWEST RIFT","-0.32911074","-0.32911074","-90.49456216","-90.49456216","SAQ","-177","-177","s_AL150801-027 [24541]","NOT GIVEN [24541]","","","","","","","","","VOL","","","","","WR [24541] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.51305602","","","0.70285282","","","","","","","","","","","","","","","","","","","","","1971960",
"[24541]","SEAMOUNT","GALAPAGOS ISLANDS / DR373","BASE OF FLOW","-0.4304099","-0.4304099","-90.53706613","-90.53706613","SAQ","-247","-247","s_AL150801-048 [24541]","NOT GIVEN [24541]","","","","","","","","","VOL","","","","","WR [24541] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5130555","","","0.7029408","","","","","","","","","","","","","","","","","","","","","1971961",
"[24541]","SEAMOUNT","GALAPAGOS ISLANDS / DR369-70","EAST CONE","-0.3222333","-0.3222333","-90.4273333","-90.4273333","SAQ","-92","-92","s_AL150801-032 [24541]","NOT GIVEN [24541]","","","","","","","","","VOL","","","","HE3_HE4 from OLIVINE [24541]","MIN [24541] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.9","","","","","","1971962",
"[24541]","SEAMOUNT","GALAPAGOS ISLANDS / DR369-70","EAST CONE","-0.3222333","-0.3222333","-90.4273333","-90.4273333","SAQ","-92","-92","s_AL150801-032 [24541]","NOT GIVEN [24541]","","","","","","","","","VOL","","","","HE3_HE4 from OLIVINE [24541]","MIN [24541] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.4541","","","","","","1971963",
"[24541]","SEAMOUNT","GALAPAGOS ISLANDS / DR374","MAIN EDIFICE","-0.39600661","-0.39600661","-90.51751348","-90.51751348","SAQ","-63","-63","s_AL150801-052 [24541]","NOT GIVEN [24541]","","","","","","","","","VOL","","","","HE3_HE4 from OLIVINE [24541]","MIN [24541] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.3356","","","","","","1971964",
"[24541]","SEAMOUNT","GALAPAGOS ISLANDS / DR374","MAIN EDIFICE","-0.39600661","-0.39600661","-90.51751348","-90.51751348","SAQ","-63","-63","s_AL150801-052 [24541]","NOT GIVEN [24541]","","","","","","","","","VOL","","","","HE3_HE4 from OLIVINE [24541]","MIN [24541] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.6353","","","","","","1971965",
"[24541]","SEAMOUNT","GALAPAGOS ISLANDS / DR384-5","TOP OF SECOND TERRACE","-0.54083363","-0.54083363","-91.49759276","-91.49759276","SAQ","-761","-761","s_AL150801-130 [24541]","NOT GIVEN [24541]","","","","","","","","","VOL","","","","HE3_HE4 from OLIVINE [24541]","MIN [24541] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.6111","","","","","","1971966",
"[24541]","SEAMOUNT","GALAPAGOS ISLANDS / DR384-5","TOP OF SECOND TERRACE","-0.54083363","-0.54083363","-91.49759276","-91.49759276","SAQ","-761","-761","s_AL150801-130 [24541]","NOT GIVEN [24541]","","","","","","","","","VOL","","","","HE3_HE4 from OLIVINE [24541]","MIN [24541] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.1454","","","","","","1971967",
"[24541]","SEAMOUNT","GALAPAGOS ISLANDS / DR371","MAIN EDIFICE","-0.35343355","-0.35343355","-90.39805305","-90.39805305","SAQ","-66","-66","s_AL150801-036 [24541]","NOT GIVEN [24541]","","","","","","","","","VOL","","","","HE3_HE4 from OLIVINE [24541]","MIN [24541] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.431","","","","","","1971968",
"[24541]","SEAMOUNT","GALAPAGOS ISLANDS / DR371","MAIN EDIFICE","-0.35343355","-0.35343355","-90.39805305","-90.39805305","SAQ","-66","-66","s_AL150801-036 [24541]","NOT GIVEN [24541]","","","","","","","","","VOL","","","","HE3_HE4 from OLIVINE [24541]","MIN [24541] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.9479","","","","","","1971969",
"[24541]","SEAMOUNT","GALAPAGOS ISLANDS / DR378","EASTERN CONE","-1.20710493","-1.20710493","-90.52513352","-90.52513352","SAQ","-165","-165","s_AL150801-080 [24541]","NOT GIVEN [24541]","","","","","","","","","VOL","","","","HE3_HE4 from OLIVINE [24541]","MIN [24541] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.3735","","","","","","1971970",
"[24541]","SEAMOUNT","GALAPAGOS ISLANDS / DR378","EASTERN CONE","-1.20710493","-1.20710493","-90.52513352","-90.52513352","SAQ","-165","-165","s_AL150801-080 [24541]","NOT GIVEN [24541]","","","","","","","","","VOL","","","","HE3_HE4 from OLIVINE [24541]","MIN [24541] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.8551","","","","","","1971971",
"[24541]","SEAMOUNT","GALAPAGOS ISLANDS / DR379","MAIN EDIFICE","-1.18098851","-1.18098851","-90.54000817","-90.54000817","SAQ","-281","-281","s_AL150801-090 [24541]","NOT GIVEN [24541]","","","","","","","","","VOL","","","","HE3_HE4 from OLIVINE [24541]","MIN [24541] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.1504","","","","","","1971972",
"[24541]","SEAMOUNT","GALAPAGOS ISLANDS / DR379","MAIN EDIFICE","-1.18098851","-1.18098851","-90.54000817","-90.54000817","SAQ","-281","-281","s_AL150801-090 [24541]","NOT GIVEN [24541]","","","","","","","","","VOL","","","","HE3_HE4 from OLIVINE [24541]","MIN [24541] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.2995","","","","","","1971973",
"[24541]","SEAMOUNT","GALAPAGOS ISLANDS / DR374","MAIN TERRACE","-0.3984364","-0.3984364","-90.51758604","-90.51758604","SAQ","-102","-102","s_AL150801-051 [24541]","NOT GIVEN [24541]","","","","","","","","","VOL","","","","HE3_HE4 from OLIVINE [24541]","MIN [24541] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.8128286929233","","","","","","1971974",
"[24541]","SEAMOUNT","GALAPAGOS ISLANDS / DR374","MAIN TERRACE","-0.3984364","-0.3984364","-90.51758604","-90.51758604","SAQ","-102","-102","s_AL150801-051 [24541]","NOT GIVEN [24541]","","","","","","","","","VOL","","","","HE3_HE4 from OLIVINE [24541]","MIN [24541] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.20934617930727","","","","","","1971975",
"[24541]","SEAMOUNT","GALAPAGOS ISLANDS / DR379","NORTHERN RIFT","-1.16897678","-1.16897678","-90.54293324","-90.54293324","SAQ","-316","-316","s_AL150801-084 [24541]","NOT GIVEN [24541]","","","","","","","","","VOL","","","","HE3_HE4 from OLIVINE [24541]","MIN [24541] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.1511349522807","","","","","","1971976",
"[24541]","SEAMOUNT","GALAPAGOS ISLANDS / DR379","NORTHERN RIFT","-1.16897678","-1.16897678","-90.54293324","-90.54293324","SAQ","-316","-316","s_AL150801-084 [24541]","NOT GIVEN [24541]","","","","","","","","","VOL","","","","HE3_HE4 from OLIVINE [24541]","MIN [24541] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.96872064218762","","","","","","1971977",
"[24541]","SEAMOUNT","GALAPAGOS ISLANDS / DR368","SOUTHWEST RIFT","-0.32911074","-0.32911074","-90.49456216","-90.49456216","SAQ","-177","-177","s_AL150801-027 [24541]","NOT GIVEN [24541]","","","","","","","","","VOL","","","","HE3_HE4 from OLIVINE [24541]","MIN [24541] ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.57335592605028","","","","","","1971978",
